Name,Symbol,Platform,ContractAddress,
Ocean Protocol,OCEAN,Ethereum,0x967da4048cd07ab37855c090aaf366e4ce1b9f48,
Cros,CROS,Ethereum,0x5A59dD979754B09EA686ce93C98D4CE8bDCb43F2,
TitanX,TITANX,Ethereum,0xF19308F923582A6f7c465e5CE7a9Dc1BEC6665B1,
Lybra Finance,LBR,Ethereum,0xed1167b6dc64e8a366db86f2e952a482d0981ebd,
Sora,SORA,Ethereum,0xb8a87405d9a4F2F866319B77004e88dfF66c0d92,
EscoinToken,ELG,Ethereum,0xA2085073878152aC3090eA13D1e41bD69e60Dc99,
Squad3,SQ3,Ethereum,0x5d18dE1A5292d5DF40F7edd6827AeF3b0Bd080F4,
MOG CAT,MOG,Ethereum,0x7391425CA7ceE3eE03E09794b819291a572af83E,
Black Agnus,FTW,Ethereum,0x306fD3e7b169Aa4ee19412323e1a5995B8c1a1f4,
MetaCene,MAK,Ethereum,0xc283c54DF1d858570071a053057806ae73CB6A64,
Maple Finance,SYRUP,Ethereum,0x643C4E15d7d62Ad0aBeC4a9BD4b001aA3Ef52d66,
APF coin,APFC,Ethereum,0x8eD955a2b7d2C3a17a9d05dACa95E01818f8C11e,
Worldwide USD,WUSD,Ethereum,0xb6667b04Cb61Aa16B59617f90FFA068722Cf21dA,
Zuzalu Inu,ZUZALU,Ethereum,0xD1F17B7a6bfF962659ED608bCD6D318bB5fBb249,
pepe in a memes world,PEW,Ethereum,0x382ea807a61a418479318efd96f1efbc5c1f2c21,
GHO,GHO,Ethereum,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,
RYO Coin,RYO,Ethereum,0x4c7fe8f97db97cbccc76989ab742afc66ca6e75c,
USDP Stablecoin,USDP,Ethereum,0x1456688345527bE1f37E9e627DA0837D6f08C925,
Daram,DARAM,Ethereum,0xad86b91a1d1db15a4cd34d0634bbd4ecacb5b61a,
SubQuery Network,SQT,Ethereum,0x09395a2A58DB45db0da254c7EAa5AC469D8bDc85,
GameStop,GME,Ethereum,0xc56C7A0eAA804f854B536A5F3D5f49D2EC4B12b8,
Terra Classic USD (Wormhole),USTC,Ethereum,0xa693b19d2931d498c5b318df961919bb4aee87a5,
NuLink,NLK,Ethereum,0x744030Ad4E6c10fAf5483b62473D88a254d62261,
STRATEGIC BITCOIN RESERVE,SBR,Ethereum,0xd6203889c22d9fe5e938a9200f50fdffe9dd8e02,
MISHA,MISHA,Ethereum,0x0CCAe1Bc46Fb018DD396Ed4c45565d4Cb9d41098,
HYTOPIA,TOPIA,Ethereum,0xcccCb68e1A848CBDB5b60a974E07aAE143ed40C3,
CoinW Token,CWT,Ethereum,0x901ea3606d567f9f1e964639d5cbb8659080be8a,
Mountain Protocol,USDM,Ethereum,0x59D9356E565Ab3A36dD77763Fc0d87fEaf85508C,
Digital Financial Exchange,DIFX,Ethereum,0x9792409ae27726d337af30d701ab525372495607,
CAW(A Hunters Dream),CAW,Ethereum,0xf3b9569F82B18aEf890De263B84189bd33EBe452,
BitStable,BSSB,Ethereum,0xda31d0d1bc934fc34f7189e38a413ca0a5e8b44f,
The Doge NFT,DOG,Ethereum,0xbaac2b4491727d78d2b78815144570b9f2fe8899,
Doggo (doggocto.com),DOGGO,Ethereum,0x240Cd7b53d364a208eD41f8cEd4965D11F571B7a,
PDX Coin,PDX,Ethereum,0x6a8fee0E33Cb65a7E8D21BadCA62E87639ef74B3,
PinLink,PIN,Ethereum,0x2e44f3f609ff5aa4819b323fd74690f07c3607c4,
HarryPotterObamaSonic10Inu 2.0,BITCOIN,Ethereum,0x37d299D9900209c3566254cFE59bFE6fF8F8c295,
Router Protocol (New),ROUTE,Ethereum,0x60f67e1015b3f069dd4358a78c38f83fe3a667a9,
Moo Deng (moodeng.sbs),MOODENG,Ethereum,0x68e686bC641605877AD72fF76a7047d7325D8D3e,
Port3 Network,PORT3,Ethereum,0xb4357054c3da8d46ed642383f03139ac7f090343,
Bitcoin EDenRich,BITBEDR,Ethereum,0xb8176a66c0d0A84cfD4e403c89cF3416b1e798Ad,
KOLZ,KOLZ,Ethereum,0x288741b45AD4042f7b124E38b53cEc5E9ccA0376,
Smart Game Finance,SMART,Ethereum,0xce20bb92ccf9bbf5091ef85649e71e552819ad8c,
Joe coin,JOE,Ethereum,0x76e222b07c53d28b89b0bac18602810fc22b49a8,
O.XYZ,O,Ethereum,0x81ad60e5dd6bd97edaa4adcc7237978b14adf4e6,
Cosmic Network,COSMIC,Ethereum,0x55A05Cf8898dd1c582eef939Df645d5D235C6f74,
VOLT.WIN,VOLT,Ethereum,0x66b5228CfD34d9f4d9f03188d67816286C7c0b74,
Karate Combat,KARATE,Ethereum,0x80008BCD713c38AF90a9930288D446bc3bD2E684,
Dork Lord,DORKY,Ethereum,0x95Ed629B028Cf6AADd1408Bb988c6d1DAAbe4767,
Index Cooperative,INDEX,Ethereum,0x0954906da0Bf32d5479e25f46056d22f08464cab,
Morphware,XMW,Ethereum,0x391cF4b21F557c935C7f670218Ef42C21bd8d686,
Phemex Token,PT,Ethereum,0xbbb32f99e6f2cb29337eebaa43c5069386de6e6c,
Ninja Squad Token,NST,Ethereum,0x70bef3bb2f001da2fddb207dae696cd9faff3f5d,
DragonX,DRAGONX,Ethereum,0x96a5399D07896f757Bd4c6eF56461F58DB951862,
I love puppies,PUPPIES,Ethereum,0xcf91b70017eabde82c9671e30e5502d312ea6eb2,
FUTUREXCRYPTO,FXC,Ethereum,0x1e6063b7b3a1c1952ed2c4087fd528998db69ec7,
FOGNET,FOG,Ethereum,0x503cD987998824192578D0d7950148445667287c,
Peapods Finance,PEAS,Ethereum,0x02f92800f57bcd74066f5709f1daa1a4302df875,
Fast And Ai,FASTAI,Ethereum,0xF986408A1788CEB3BB4B4BE4AA96A43914168554,
Vertical AI,VERTAI,Ethereum,0xcDbddbdEFB0eE3eF03a89AFcd714aa4ef310D567,
00 Token,0,Ethereum,0x881ba05de1e78f549cc63a8f6cabb1d4ad32250d,
YOUR AI,YOURAI,Ethereum,0xC5bA042BF8832999b17c9036E8212f49DCE0501A,
SmartWorld Global,SWGT,Ethereum,0xc8bf8bc34874e07f6a0d4abc8be22ba9e372631b,
WEEX Token,WXT,Ethereum,0x1B66474c8ECA3827f16202907F41F63785579716,
Darüşşafaka Spor Kulübü Token,DSK,Ethereum,0x362bc4b0b2a8134d87ace9143d284a2eced3fd2a,
Joseon Mun,JSM,Ethereum,0x04C618CDbc1D59142dFEB4B9864835A06983EC2d,
Edge,EDGE,Ethereum,0x4ec1b60b96193a64acae44778e51f7bff2007831,
Fjord Foundry,FJO,Ethereum,0x69457A1C9Ec492419344DA01Daf0DF0e0369d5D0,
Olympus v2,OHM,Ethereum,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,
Dinero,DINERO,Ethereum,0x6DF0E641FC9847c0c6Fde39bE6253045440c14d3,
Gold Standard,BAR,Ethereum,0x777BE1c6075c20184C4fd76344b7b0B7c858fe6B,
Book of Ethereum,BOOE,Ethereum,0x289ff00235d2b98b0145ff5d4435d3e92f9540a6,
Luffy,LUFFY,Ethereum,0x54012cDF4119DE84218F7EB90eEB87e25aE6EBd7,
QANplatform,QANX,Ethereum,0xAAA9214F675316182Eaa21C85f0Ca99160CC3AAA,
Ordiswap,ORDS,Ethereum,0x8AB2ff0116A279a99950C66A12298962D152B83c,
Wrapped  AyeAyeCoin,WAAC,Ethereum,0x30aE41D5f9988D359c733232C6c693c0e645C77E,
Ten Best Coins,TBC,Ethereum,0x03042ae6fcfd53e3a0baa1fab5ce70e0cb74e6fb,
Marvin Inu (ETH),MARVIN,Ethereum,0x85bea4ee627b795a79583fcede229e198aa57055,
Orion,ORN,Ethereum,0x0258F474786DdFd37ABCE6df6BBb1Dd5dfC4434a,
Gyroscope GYD,GYD,Ethereum,0xe07f9d810a48ab5c3c914ba3ca53af14e4491e8a,
Catalorian (CatalorianOGETH),CATALORIAN,Ethereum,0x8baf5d75cae25c7df6d1e0d26c52d19ee848301a,
Stake DAO CRV,SDCRV,Ethereum,0xd1b5651e55d4ceed36251c61c50c889b36f6abb5,
NFINITY AI,NFNT,Ethereum,0x82d36570842fc1ac2a3b4dbe0e7c5c0e2e665090,
Nuklai,NAI,Ethereum,0x5Ac34C53A04B9aaA0BF047e7291fb4e8A48f2A18,
Unagi Token,UNA,Ethereum,0x0b6f3ea2814f3fff804ba5d5c237aebbc364fba9,
TROPPY,TROPPY,Ethereum,0x7eeab3de47a475fd2dec438aef05b128887c6105,
Taτsu,TATSU,Ethereum,0x92f419fb7a750aed295b0ddf536276bf5a40124f,
SocialGood,SG,Ethereum,0xddf7fd345d54ff4b40079579d4c4670415dbfd0a,
Emotional Support Alligator,WALLY,Ethereum,0x4f7d2D728ce137dd01ec63EF7B225805C7b54575,
Launchpool,LPOOL,Ethereum,0x6149c26cd2f7b5ccdb32029af817123f6e37df5b,
BUILD,BUILD,Ethereum,0x57b59f981730c6257dF57cF6F0D98283749A9Eeb,
Strawberry AI,BERRY,Ethereum,0xCb76314C2540199f4B844D4ebbC7998C604880cA,
Lizcoin,LIZ,Ethereum,0xAF4144cd943ed5362Fed2BaE6573184659CBe6FF,
Sommelier,SOMM,Ethereum,0xa670d7237398238DE01267472C6f13e5B8010FD1,
VYPER.WIN,VYPER,Ethereum,0xd7fa4cFC22eA07DfCeD53033fbE59d8b62B8Ee9E,
Oobit,OBT,Ethereum,0x07f9702ce093db82dfdc92c2c6e578d6ea8d5e22,
Gekko HQ,GEKKO,Ethereum,0xf017d3690346eb8234b85F74cEe5E15821fEe1f4,
lmeow,LMEOW,Ethereum,0x1aE7e1d0ce06364CED9aD58225a1705b3e5DB92b,
LIF3,LIF3,Ethereum,0x7138Eb0d563f3F6722500936A11DcAe99D738A2c,
Micro GPT,$MICRO,Ethereum,0x8CEDb0680531d26e62ABdBd0F4c5428b7fDC26d5,
Legend of Arcadia,ARCA,Ethereum,0x1c00c3E03C3a10a0C1d9B6d1A42e797d7CB4147a,
Jinbi Token,JNB,Ethereum,0x21d5a14e625d767ce6b7a167491c2d18e0785fda,
Kelp DAO's Airdrop Gain ETH,AGETH,Ethereum,0xe1b4d34e8754600962cd944b535180bd758e6c2e,
Flying Avocado Cat,FAC,Ethereum,0x1a3A8Cf347b2bF5890D3D6A1B981c4f4432C8661,
Yes Chad,YES,Ethereum,0x5da42c37dea61d1c31e7a810e7d2aff736a41643,
enqAI,enqAI,Ethereum,0x710287D1D39DCf62094A83EBB3e736e79400068a,
Luxury Travel Token,LTT,Ethereum,0x3F91Ad19AF450B44cf5176b4dE719d77CB19EEc7,
Dogecast,DOGECAST,Ethereum,0x4955f6641bf9c8c163604c321f4b36e988698f75,
BMAX,BMAX,Ethereum,0x116c4b65e14449947bc6fa1bbe844cb16a162d53,
infraX,INFRA,Ethereum,0xe9EccDE9d26FCBB5e93F536CFC4510A7f46274f8,
Diamond Castle,DMCK,Ethereum,0x2242328A9e9A2DEA3B9Ef5952B9614F45C7585D6,
Amino,AMO,Ethereum,0x1a2EB478FA07125C9935A77b3C03a82470801E30,
Velar,VELAR,Ethereum,0x033BbDe722EA3Cdcec73cFFEA6581DF9F9C257de,
IX Swap,IXS,Ethereum,0x73d7c860998ca3c01ce8c808f5577d94d545d1b4,
WX Token,WX,Ethereum,0x934ac3fFDC82A3ABcc71C1831BdF5c766f6EE8a9,
Caduceus Protocol (new),CAD,Ethereum,0x4349929808E515936A68903F6085F5e2B143ff3d,
HEX,HEX,Ethereum,0x2b591e99afe9f32eaa6214f7b7629768c40eeb39,
Neo Tokyo,BYTES,Ethereum,0xa19f5264f7d7be11c451c093d8f92592820bea86,
WeatherXM,WXM,Ethereum,0xde654f497A563dd7A121c176a125dD2F11F13a83,
OSCAR,OSCAR,Ethereum,0xebb66a88cedd12bfe3a289df6dfee377f2963f12,
K-Tune,KTT,Ethereum,0x14cc8dfaf2258e1b8b2869300dba1b734dc0fe43,
Dollar,DOLLAR,Ethereum,0xE95076d9fe7155c17b455ac49497E78912c4AB65,
SOFA Org,RCH,Ethereum,0x57B96D4aF698605563A4653D882635da59Bf11AF,
Terra Ecosystem,TERRA,Ethereum,0x09f9e239801d2086b5e4a0232540faa1b3b9e1e7,
UGOLD Inc.,UGOLD,Ethereum,0xa6089dbfed19d1bcd43146bbdca2b8f9d9f84a9a,
JFIN Coin,JFIN,Ethereum,0x940bdcb99a0ee5fb008a606778ae87ed9789f257,
Soulsaver,SOUL,Ethereum,0x992D339532A9C42F1b0E59A57e95F38da38c66F6,
Fefe,FEFE,Ethereum,0xfefe157c9d0ae025213092ff9a5cb56ab492bab8,
Fideum,FI,Ethereum,0x1294f4183763743c7c9519Bec51773fb3aCD78FD,
dogwifhat,DOGWIFHAT,Ethereum,0x8aec4bbdcfb451aa289bfbd3c2f4e34a44ada1be,
4,FOUR,Ethereum,0xE6D6043D19e7479d1ffe76dDDc7F68467234462b,
Kamala Harris (kamalaharristoken.xyz),HARRIS,Ethereum,0x155788dd4b3ccd955a5b2d461c7d6504f83f71fa,
X2Y2,X2Y2,Ethereum,0x1E4EDE388cbc9F4b5c79681B7f94d36a11ABEBC9,
Crown Token,CROWN,Ethereum,0xF3Bb9F16677F2B86EfD1DFca1c141A99783Fde58,
Human,HMT,Ethereum,0xd1ba9BAC957322D6e8c07a160a3A8dA11A0d2867,
ProBit Token,PROB,Ethereum,0xfb559ce67ff522ec0b9ba7f5dc9dc7ef6c139803,
DigiFinexToken,DFT,Ethereum,0xa2a54f1ec1f09316ef12c1770d32ed8f21b1fb6a,
Inscribe,INS,Ethereum,0xe9572938bcbf08adcee86fd12a7c0d08dc4ab841,
Eternal AI,EAI,Ethereum,0xa84f95eb3DaBdc1bbD613709ef5F2fD42CE5bE8d,
SingularityNET,AGIX,Ethereum,0x5B7533812759B45C2B44C19e320ba2cD2681b542,
Truflation,TRUF,Ethereum,0x243c9be13fAbA09F945ccc565547293337Da0Ad7,
UnleashClub,UNLEASH,Ethereum,0x0E9cc0F7E550BD43BD2af2214563C47699F96479,
Gou,GOU,Ethereum,0xed89fc0f41d8be2c98b13b7e3cd3e876d73f1d30,
Retik Finance,RETIK,Ethereum,0x26EbB8213fb8D66156F1Af8908d43f7e3e367C1d,
Bretter Brett,BRETT,Ethereum,0x66bFf695f3B16a824869a8018a3A6e3685241269,
ZynCoin,ZYN,Ethereum,0x58cB30368ceB2d194740b144EAB4c2da8a917Dcb,
SoonVerse,SOON,Ethereum,0x574D22E2555cAc0ce71e44778f6De2e7487aE229,
Kondux,KNDX,Ethereum,0x7ca5af5ba3472af6049f63c1abc324475d44efc1,
StakeVault.Network,SVN,Ethereum,0xcE872DB165d4F5623AF9c29e03AFd416Bc5f67bc,
Patriot,PATRIOT,Ethereum,0xE9732d4b1E7d3789004fF029f032bA3034db059c,
Egg N Partners,EGGT,Ethereum,0x096Cc1544FE972039353F3401Bce92F8e3978693,
Forgotten Playland,FP,Ethereum,0xEeee2A2E650697d2A8e8BC990C2f3d04203bE06f,
MaidSafeCoin,EMAID,Ethereum,0x329c6E459FFa7475718838145e5e85802Db2a303,
Vancelian,AKTIO,Ethereum,0xe65d37F18A770643CB14c8611ACa7A67244BA480,
Nasdaq420,NASDAQ420,Ethereum,0x615987d46003CC37387dBe544FF4F16FA1200077,
U Coin,U,Ethereum,0xe07710cdcD1c9F0FB04bfd013F9854E4552671cE,
Nugget Trap Gold Token,NGTG$$,Ethereum,0x810296898a4F870619B015C0B13C8c6E65b305e3,
Boomco,BOOM,Ethereum,0xda8a1f5eccabc80c26ec9ab493715d5b9ce8fef9,
